,Gene_0,Gene_1,Gene_2,Gene_3,Gene_4,Gene_5,Gene_6,Gene_7,Gene_8,Gene_9,Gene_10,Gene_11,Gene_12,Gene_13,Gene_14,Gene_15,Gene_16,Gene_17,Gene_18,Gene_19
941,0.0,3.0,52.0,0.0,8.0,0.0,30.0,0.0,0.0,0.0,28.0,0.0,1.0,388.0,1.0,17.0,0.0,0.0,0.0,128.0
942,0.0,3.0,54.0,0.0,7.0,0.0,37.0,0.0,0.0,0.0,26.0,0.0,1.0,416.0,1.0,16.0,0.0,0.0,0.0,125.0
943,0.0,3.0,56.0,0.0,7.0,0.0,38.0,0.0,0.0,0.0,23.0,0.0,1.0,398.0,1.0,15.0,0.0,0.0,0.0,135.0
944,0.0,2.0,54.0,0.0,7.0,0.0,39.0,0.0,0.0,0.0,18.0,0.0,1.0,403.0,1.0,13.0,0.0,0.0,0.0,126.0
945,0.0,1.0,53.0,0.0,7.0,0.0,40.0,0.0,0.0,0.0,19.0,0.0,1.0,396.0,0.0,13.0,0.0,0.0,0.0,130.0
946,0.0,3.0,56.0,0.0,6.0,0.0,38.0,0.0,0.0,0.0,23.0,0.0,1.0,390.0,1.0,15.0,0.0,0.0,0.0,131.0
947,0.0,3.0,53.0,0.0,5.0,0.0,32.0,0.0,0.0,0.0,26.0,0.0,1.0,386.0,1.0,15.0,0.0,0.0,0.0,134.0
948,0.0,2.0,53.0,0.0,4.0,0.0,30.0,0.0,0.0,0.0,23.0,0.0,0.0,370.0,1.0,12.0,0.0,0.0,0.0,127.0
949,0.0,2.0,49.0,0.0,19.0,0.0,25.0,0.0,0.0,0.0,17.0,0.0,1.0,336.0,1.0,10.0,0.0,0.0,0.0,126.0
950,0.0,1.0,50.0,0.0,18.0,0.0,17.0,0.0,0.0,0.0,16.0,0.0,0.0,293.0,1.0,9.0,0.0,0.0,0.0,124.0
951,0.0,1.0,40.0,0.0,14.0,0.0,13.0,0.0,0.0,0.0,11.0,0.0,1.0,259.0,1.0,8.0,0.0,0.0,0.0,122.0
952,0.0,0.0,34.0,0.0,11.0,0.0,14.0,0.0,0.0,0.0,9.0,0.0,1.0,216.0,1.0,5.0,0.0,0.0,0.0,128.0
953,0.0,0.0,28.0,0.0,10.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,1.0,174.0,1.0,4.0,0.0,0.0,0.0,119.0
954,0.0,0.0,22.0,0.0,10.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,1.0,147.0,0.0,3.0,0.0,0.0,0.0,121.0
955,0.0,0.0,18.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,1.0,116.0,0.0,19.0,0.0,0.0,0.0,125.0
956,0.0,1.0,15.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,10.0,0.0,1.0,99.0,0.0,32.0,0.0,0.0,0.0,125.0
957,0.0,1.0,12.0,0.0,7.0,0.0,11.0,0.0,0.0,0.0,12.0,0.0,1.0,104.0,1.0,40.0,0.0,0.0,0.0,133.0
958,0.0,1.0,11.0,0.0,7.0,0.0,17.0,0.0,0.0,0.0,11.0,0.0,1.0,103.0,1.0,32.0,0.0,0.0,0.0,127.0
959,0.0,1.0,19.0,0.0,7.0,0.0,18.0,0.0,0.0,0.0,9.0,0.0,1.0,112.0,1.0,26.0,0.0,0.0,0.0,124.0
960,0.0,0.0,15.0,3.0,7.0,0.0,21.0,0.0,0.0,0.0,15.0,0.0,1.0,122.0,1.0,24.0,0.0,0.0,0.0,122.0
961,0.0,0.0,25.0,2.0,7.0,0.0,27.0,0.0,0.0,0.0,14.0,0.0,1.0,132.0,1.0,20.0,0.0,0.0,0.0,124.0
962,0.0,0.0,34.0,3.0,7.0,0.0,31.0,0.0,0.0,0.0,11.0,0.0,1.0,157.0,1.0,18.0,0.0,0.0,0.0,126.0
963,0.0,0.0,38.0,3.0,5.0,0.0,29.0,0.0,0.0,0.0,10.0,0.0,1.0,185.0,1.0,17.0,0.0,0.0,0.0,128.0
